,index,review_id,user_id,business_id,stars,useful,funny,cool,text,date
120,38319,NiH5k71NTJcp4__Iv574kA,0qWgfjxEUdcJqOnkb3KmJg,M0r9lUn2gLFYgIwIfG8-bQ,3,0,1,0,"A restaurant has to have a 'hook' these days, and one of Bailey's is the dairy/cow/rustic farm theme, right down to the milk can lights and assortment of old windows over the central community table in the bar area. The first floor is open to the second floor, lending itself to increased noise level, which it was the night we were there. Burger joints seem to be the ""in"" thing and this is a burger joint, but definitely an upscale one, both in their offerings and their prices. 

Another 'hook' is the option to have your burger made from a variety of sources: bison, lamb, beef, pork, chicken or veggie. All cooked to order and on your choice of bun. Some of their condiments were unfamiliar to our group (sriracho mayo, rooster sauce). All in all, an interesting concept. Our burgers were good, but we all agreed they didn't make it on our ""best ever"" list. And $11-$12 for a burger is pretty steep in my world - you're obviously paying for the concept & cutesy atmosphere rather than a well-executed burger. And when you add in drinks and dessert, it ends up being a pretty pricey night out, especially with a family.

Service was so-so. The hostesses seemed pre-occupied with their own conversation. Our server was friendly and answered all our questions about the menu, but she was pretty much MIA after she took our order. We didn't order dessert, and after reading other reviews, sounds like we missed out on the one thing Bailey's does exceptionally well.",2013-10-30 16:10:19
121,38819,iNkhZx504LVnujLcDCcSHw,I_09qfGlEYpHOVS4S400SQ,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,1,The service was amazing!!! I got their wings and milkshake and it was out of this world!! My husband got a burger and he said it was awesome !! I shouldn't get enough of their fries and sauces!! Great food,2015-11-23 01:41:56
122,39034,UyewA5OQ0_dRxEfoCMll_g,99II6_fboBEUXttKQ90T2A,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"Great late night service and amazing menu. Try the boozy shakes, they are a dessert that is totally worth it!",2015-05-15 11:27:12
123,39561,sw9C5q-qLMjezdZZDS2B0g,WByGcF4fqt2jVtayVnKcOA,M0r9lUn2gLFYgIwIfG8-bQ,1,0,0,0,"I'm super sensitive about restaurant hygiene.  I can't stand sweaty bartenders/servers.  Bit my lady friend and I didn't touch our good and drinks and we had the food packed to go not to look rude.  They should wipe their faces with a towel and bit their hands that's about to handle my food and drinks.  This is like somebody spitting in your food pretty much. Gross!
The food is not making the review since we didn't even get to eat it.  I guess to be fair we're very picky with hygiene to where we'd like to see hair nets on everybody. But sweat dripping from a servers face is unacceptable .",2015-07-19 07:15:09
124,39678,cT9EjW8znmDbHkdSyjzjbw,1YdI0D3irCmH-dzb-1ygbA,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,Very good food and great service. This is a great place to grab a very unique burger and milkshake in downtown St. Louis. It's a bit overpriced for what you receive but definitely worth trying.,2016-06-02 16:05:46
125,39687,L0SNnttPS8kDWGvrxucRiA,w4JFPCkcaY2glzcadTYwxg,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"I've been here two times so far, about a year and  1/2 apart, and both times I've been very satisfied! They're definitely a popular Central West End spot on weekends, so I HIGHLY recommend making a reservation ahead of time via Yelp or Waitlist app.

When we arrived and checked in with the hostess, she said it would still be about a 30 minute wait for our party of 4. A little surprising as we had placed ourselves in line via the Yelp app 30 mins prior on our drive there, but nonetheless we grabbed drinks at the bar after a few minutes of waiting. Our table was ready by the time we received our drinks (didn't take the whole 30 mins).

The overall atmosphere is a very unique one for the STL area. They have a very long bar downstairs with an equally long set of high top tables to eat at and a gigantic wall of antique glass windows. We were seated upstairs which consists mainly of 4-6 person tables that either overlook the main floor or the side streets of the restaurant.

With them being so busy on weekends and usually having a full house, it can get pretty noisy in the restaurant as they have concrete walls with little insulation. Don't expect to have a intimate conversation at your table.

Burgers are excellent quality overall and the fries are always crispy and perfectly cooked. I had the Whiskey BBQ Burger and was very satisfied with my choice. They have a wide selection of sauces to try too, I highly recommend the Roster Sauce. My only pet peeve is that the burgers are pretty pricey ($10+) and a little on the smaller size and they don't come with a side.

Our table split a pitcher of the Peach Ginger Spiked Lemonade and it was delicious! The picture was enough for all 4 of us to have at least 2 servings each. They're famous for their boozy shakes, but we didn't partake in any of those.

Overall great place to enjoy at evening at downtown. Good vibes, friendly staff, delicious food.",2018-02-26 01:38:08
126,39803,XuYgofTZrUthmAQMdsGLcw,rjCnZJIDzdxyHT7bHznNsw,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,My first dinner out in St. Louis and it was a success. The drinks were fantastic- I had the strawberry basil boozy lemonade. The whiskey sour was even better. Pretzel bites were soft and hot and were perfect for starting off. I had the Ozark burger and subbed gouda for goat cheese. I asked for medium and got rare - so I requested it be cooked a bit more and got a brand new burger that was cooked correctly. My server was very responsive and took my request easily and quickly. The house ketchup and Sriracha mayo were also a great addition to the fries. Our party was at least 20 people and our server was patient enough to split the bill for each individual! She was awesome. I definitely recommend this place for a casual burger and great drinks.,2016-09-09 02:43:03
127,40074,SF5rq7eJw3JG9TM3j1kHQg,x-YNCYMcsKUcj8cAsxNd7A,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"WOW!!!  My wife said she didn't want anything fancy , I burger would be fine.  This place undeniably has the best burgers We have ever eaten!  Add some seasoned fries with a variety of unique dipping sauces.  Lastly I got the bourbon and bacon milkshake which was amazing!   This is now a must do whenever return to St. Louis!",2016-08-14 23:58:09
128,40236,nQrNT6ITz0P69P9Bf6LDFA,thOSba4bHLaZGcsLzW9ZRQ,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"This place was great! Came here for lunch break while working and they had perfect service, great food, and awesome branding. Loved everything about the place! 

Service: came in and someone greeted me right away. Asked me if I wanted a menu and proceeded to give me popular choices and recommendations after a quick ask. In addition, when they didn't have a cream soda I wanted, she suggested an excellent alternative (Virgil black berry cream soda ). She also brought the food directly out to me when it was ready. Very pleasant and quick service overall. 

Food: Got the fire & smoke burger recommended by the awesome waitress. The size seemed small, but when I bit into it, definitely one of the best burgers I've ever had. It was a bit greasy, but I think that was because it was so juicy. The flavors were a perfect blend of fresh meat, spiciness, and melted cheese. Really couldn't get enough of the way it was cooked. The bread was also different from other types of bread and added to the unique texture of the burger that was sprinkled with crisps. The whole burger really came together with its complex flavors and texture. Not sure how to describe it so would just recommend trying it for yourself! 

Bonus: They have a great waiting area, very spacious dining area, adorable, rustic decor, and really cute shirts hanging on the windows that you can purchase for $15-22. Definitely planning on buying a shirt and wearing it everywhere.",2014-08-13 20:43:19
129,40526,UlLq4IMaDH-Bh0sgHpPssQ,MBwcC63jNjedpuqQUPJpFA,M0r9lUn2gLFYgIwIfG8-bQ,4,2,0,0,"Very charming establishment! Very old school soda shop feel. Mason jars that you fill on your own with the water pitcher at your table. The menu was very simple. Just a couple pages with not too many overwhelming choices. I chose the BBQ burger and was very pleased. They cooked the burger to the perfect medium and it was presented on the plate very nicely. When I asked if I could get an order of half onions rings and half fries, which was not on the menu, the server was very accommodating. We finished our meal with a pistachio shake and a white chocolate raspberry. Be warned the small shakes should be called MINI because they were soooo tiny. Still tasted great though. Must go here for a good ole' fashioned burger if you are in the area!",2015-01-04 16:54:13
130,40808,wA_L_eJZlLxfnm1eBBW7WA,G0yCn87qmGdhkN6EJLp9vQ,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"If you are looking for a gourmet burger in an upscale atmosphere this is the place for you!  I had the pbj it was awesome!  My husband had the osark which was amazing as well!  With yummy grown up lemonade, shakes, and floats what more could you ask for?!",2012-10-09 01:59:26
131,40888,34kYZ7GcbW03E6NA584Asg,TbeWHsWcP2X-DZ0nOPsDVA,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"The portions are small, but maybe only by gargantuan American standards. The fries and various sauces are all super tasty. After having it a couple of times, it has become one of my favorite burger joints in St. Louis.",2017-02-10 17:02:35
132,41107,PHUPcPKdOW5ikcMa0Dk-QA,eyfcVolvIKFvVtdsitJs1g,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"Bailey's Range is definitely among a list of my favorite places to bring friends or relatives visiting from out of town. I love the quirky interior, the extensive menu and of course the fun, boozy shakes. What I haven't loved (consistently) is the service. It's so hit or miss. Sometimes it's on, sometimes we're waiting 30 minutes for someone just to come to the table and greet us after we're seated. We're usually pretty laid back and/or not in a rush because we're catching up with friends or something and it doesn't really matter but, if I had to nit-pick SOMETHING, that would be it. That said, I did just have to call to have a receipt emailed to me (for work purposes/expenses) and they were incredibly helpful. So see, it's just hard to pick on them that much. 

As far as the food goes, I love the Buffalo Chicken sandwich - super juicy, has yet to be dry like chicken can sometimes be in patty form. The ""Aw Jam"" was pretty great too! We love trying new sauces with our fries (pro-tip: they're all good!) and the milkshake with the rumchata in it is seriously to die for. SO. GOOD.",2014-05-08 18:47:08
133,41221,oqTYA4EhxSK_CJJkiefS9Q,4AHjmGWvUHLqDjjo7pQFyQ,M0r9lUn2gLFYgIwIfG8-bQ,3,1,0,0,"The service was solid and friendly. The food was good, but it was a little over-priced. I got the Longhorn burger and ordered it medium rare. It was very yummy. Also, their large fries is enough to feed two people. 

Their milkshake game is a little weak. Oh, and if you want to have a conversation with someone, they play their music a little too loud. Other than those things, it's a solid place for groups, and it has a quirky atmosphere.",2015-07-17 02:38:28
134,41395,J43xoDmJcWq1emF8kLU4wQ,Qu2e0e_M-Nzd1Sn87VLQUQ,M0r9lUn2gLFYgIwIfG8-bQ,3,3,0,2,"I've been back and forth over this since eating here yesterday.  Mrs. S and I were excited to finally be in the area for dinner, as we are huge fans of Bailey's Chocolate Bar, and figured we would love the Range just as much.  

However, we were displeased with our visit!

For starters, I had been joking about he new trends with bacon flavored deserts, and joked about checking the menu for a bacon shake.  Little did I know there was a bacon shake on their ""boozy"" menu.  I was feeling adventurous so I ordered this mixture of ice cream, caramel, candied bacon and Makers Mark liquor.  At $9 it was one of those situations that I generally avoid, because $9 for a drink that I know NOTHING about is a risk I just don't take.  And if I ever had any questions of WHY I don't take these risks, the bacon shake did it for me.  This shake is tasted in levels.  First you get the liquor (YUMMY!).  That's your first sip, ice cream and liquor.  Next you get the caramel.  By the third or fourth drink, I was getting chunks of bacon.  Not so yummy at this point. For me it wasn't about the bacon alone.  It was the tremendously sweet caramel, with the salty yet sweet bacon, all mixed into one thing.  It was too sweet, too much to handle, and at $9, too much money to go out on a limb for.  

For dinner, I ordered a bison burger (forgot to order cheese!) with fries and honey mustard sauce.  Mrs. S got a regular burger with fries and cheese sauce.  My burger was decent, not bad, but not the best.  Mrs. S was not as excited about her burger, mostly because the ketchup wasn't your every day flavor.  I tolerated the different style but I honestly just am not a fan.  As for the fries, they were good.  The cheese sauce was much better than the honey mustard, mostly because the honey mustard tasted more like spicy mustard.  Maybe a mistake was made, maybe not, hard to say.

All in all, Bailey's Range was just ""ok"" for me and the wife.  I am torn between 2 and 3 stars as I write this review, for the simple fact that if someone were visiting and asked to go here, I would probably suggest passing on it, (at least if I was expected to be a part of the group) and point them in a different direction.  I think the most fair review I can give here is 3 stars, as part of my issue with Bailey's Range has to do with taste, and for me this isn't my style of food.  Service and atmosphere are both ok as well, but really when I think of a 4-5 star place, it should transcend tastes and be inviting for people who usually do not eat a certain style of meal or cooking.  Bailey's does not do this for me.  It's not exceptional to me.  It's just, ""ok.""

So here goes, 3 stars for Bailey's Range and a new list for my followers.  Just not my cup of tea.  A fair rating for a place that just isn't my cup of tea, but some might still find value in the experience.  That seems fair, right?",2013-10-04 21:06:50
